Importer stats
--------------
 133844 100.00% total
  87160 65.12% extensions
  31766 23.73% apps
  14870 11.11% themes
     48 0.04% error

   6478 7.43% missing_permissions
  10230 11.74% missing_apis
   5535 6.35% missing_manifests

  72538 83.22% easy_conversion
   2618 3.00% browser_namespace
  19055 21.86% no_apis

Chrome API coverage
-------------------
     95 95.00% top 100 API
    228 91.20% top 250 API

Top API usage
------------
 225     137 - chrome.downloads.onDeterminingFilename.addListener
 226     136 + chrome.history.getVisits
 227     135 + browser.tabs.onActivated.addListener
 228     135 + chrome.webNavigation.onCreatedNavigationTarget.addListener
 229     134 + chrome.commands.getAll
 230     133 + browser.tabs.get
 231     132 + chrome.webRequest.onSendHeaders.addListener
 232     132 + chrome.extension.inIncognitoContext
 233     131 + chrome.runtime.onStartup
 234     131 + browser.runtime.getURL
 235     130 + chrome.idle.setDetectionInterval
 236     129 + chrome.runtime.onConnect.removeListener
 237     128 + chrome.bookmarks.get
 238     126 + chrome.bookmarks.onRemoved.addListener
 239     125 + chrome.bookmarks.removeTree
 240     124 + chrome.downloads.onCreated.addListener
 241     124 + browser.browserAction.setBadgeBackgroundColor
 242     123 + browser.runtime.lastError
 243     123 + chrome.devtools.panels.elements
 244     122 + browser.storage.sync.get
 245     120 - chrome.proxy.onProxyError.addListener
 246     120 + chrome.devtools.network.onRequestFinished
 247     120 - chrome.tabCapture.capture
 248     119 + chrome.runtime.onConnect
 249     119 + browser.tabs.remove
 250     116 + chrome.runtime.onConnectExternal

Missing APIs
------------
   3145 chrome.desktopCapture.chooseDesktopMedia
    910 chrome.declarativeContent.onPageChanged.removeRules
    908 chrome.declarativeContent.onPageChanged.addRules
    906 chrome.declarativeContent.PageStateMatcher
    888 chrome.declarativeContent.ShowPageAction
    611 chrome.management.onInstalled.addListener
    602 chrome.runtime.getPackageDirectoryEntry
    588 chrome.management.onEnabled.addListener
    560 chrome.desktopCapture.cancelChooseDesktopMedia
    466 chrome.proxy.settings.set
    243 chrome.runtime.onSuspend.addListener
    226 chrome.tts.speak
    223 chrome.management.onUninstalled.addListener
    213 chrome.proxy.settings.get
    213 chrome.notifications.update
    202 chrome.runtime.requestUpdateCheck
    199 chrome.management.onDisabled.addListener
    189 chrome.management.uninstall
    179 chrome.proxy.settings.clear
    137 chrome.downloads.onDeterminingFilename.addListener
    120 chrome.proxy.onProxyError.addListener
    120 chrome.tabCapture.capture
    110 chrome.extension.onClicked.addListener
    107 chrome.experimental.cookies
     97 chrome.extension.onMessage.removeListener
     96 chrome.storage.local.getBytesInUse
     92 chrome.tts.stop
     89 chrome.manifest.content_scripts
     85 chrome.notifications.getPermissionLevel
     83 chrome.storage.sync.getBytesInUse
     82 chrome.storage.sync.QUOTA_BYTES_PER_ITEM
     78 chrome.debugger.sendCommand
     75 chrome.tts.getVoices
     75 chrome.downloads.setShelfEnabled
     73 chrome.debugger.attach
     72 chrome.debugger.detach
     67 chrome.extension.onRequest.removeListener
     65 chrome.debugger.onEvent.addListener
     63 chrome.system.cpu.getInfo
     60 chrome.storage.sync.QUOTA_BYTES
     58 chrome.runtime.OnInstalledReason.INSTALL
     56 chrome.pageCapture.saveAsMHTML
     54 chrome.manifest.version
     54 chrome.system.memory.getInfo
     52 chrome.tabs.executeScriptAsync
     51 chrome.storage.sync.MAX_ITEMS
     50 chrome.system.display.getInfo
     47 chrome.runtime.onSuspendCanceled.addListener
     45 chrome.tabs.TAB_ID_NONE
     44 chrome.extension.onMessageExternal.addListener
     43 browser.runtime.onMessageExternal.addListener
     43 chrome.webstore.install
     40 chrome.devtools.inspectedWindow.getResources
     38 chrome.devtools.panels.applyStyleSheet
     38 chrome.bookmarks.onImportEnded.addListener
     38 browser.js.map
     38 chrome.storage.sync.MAX_WRITE_OPERATIONS_PER_HOUR
     38 chrome.d.ts
     37 chrome.devtools.inspectedWindow
     37 chrome.permissions.onAdded.addListener
     37 chrome.webNavigation.onCreatedNavigationTarget
     37 chrome.storage.sync.MAX_WRITE_OPERATIONS_PER_MINUTE
     36 chrome.i18n._setL10nData
     36 chrome.i18n._getL10nData
     35 chrome.plugin.helper
     35 chrome.proxy.settings.onChange
     33 chrome.tts.isSpeaking
     33 chrome.extension.connectNative
     33 chrome.debugger.onDetach.addListener
     32 chrome.bookmarks.onChildrenReordered.addListener
     31 chrome.declarativeContent.RequestContentScript
     31 browser.windows.WINDOW_ID_NONE
     31 chrome.downloads.acceptDanger
     30 chrome.privacy.network.webRTCMultipleRoutesEnabled
     30 chrome.storage.local.QUOTA_BYTES
     29 browser.version.substr
     29 browser.runtime.lastError.message
     27 chrome.contentSettings.javascript.set
     26 chrome.downloads.drag
     25 chrome.tabCapture.onStatusChanged.addListener
     23 chrome.declarativeWebRequest.onRequest.addRules
     22 chrome.privacy.services.searchSuggestEnabled
     22 chrome.runtime.onSuspend
     22 browser.webNavigation.onCreatedNavigationTarget.addListener
     22 chrome.devtools.inspectedWindow.onResourceContentCommitted
     22 browser.es5.js.map
     22 chrome.contentSettings.images.set
     22 chrome.contentSettings.cookies.set
     21 chrome.fontSettings.getFontList
     21 browser.management.getAll
     21 browser.permissions.request
     21 browser.proxy.register
